,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
188,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,0.0001,13,9,0,lbfgs,0.16117647058823528
438,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,1e-09,13,9,0,lbfgs,0.16117647058823528
288,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,1e-06,13,9,0,lbfgs,0.16117647058823528
4,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,0.1,10,5,0,lbfgs,0.1623529411764706
404,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,1e-09,10,5,0,lbfgs,0.1623529411764706
104,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,0.001,10,5,0,lbfgs,0.1623529411764706
204,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,1e-05,10,5,0,lbfgs,0.1623529411764706
254,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,1e-06,10,5,0,lbfgs,0.1623529411764706
354,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,1e-08,10,5,0,lbfgs,0.1623529411764706
54,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,0.01,10,5,0,lbfgs,0.1623529411764706
304,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,1e-07,10,5,0,lbfgs,0.1623529411764706
154,MLPClassifier,0.16808598284981266,0.17286914765906364,0.0033722536606825477,0.0001,10,5,0,lbfgs,0.1623529411764706
301,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,1e-07,10,1,1,lbfgs,0.011764705882352941
401,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,1e-09,10,1,1,lbfgs,0.011764705882352941
201,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,1e-05,10,1,1,lbfgs,0.011764705882352941
51,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,0.01,10,1,1,lbfgs,0.011764705882352941
1,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,0.1,10,1,1,lbfgs,0.011764705882352941
101,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,0.001,10,1,1,lbfgs,0.011764705882352941
251,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,1e-06,10,1,1,lbfgs,0.011764705882352941
351,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,1e-08,10,1,1,lbfgs,0.011764705882352941
151,MLPClassifier,0.1358128592521617,0.16887816646562123,0.06203757060838128,0.0001,10,1,1,lbfgs,0.011764705882352941
143,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,0.001,14,3,1,lbfgs,0.1623529411764706
32,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,0.1,13,3,0,lbfgs,0.1376470588235294
432,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,1e-09,13,3,0,lbfgs,0.1376470588235294
123,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,0.001,12,3,1,lbfgs,0.16
232,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,1e-05,13,3,0,lbfgs,0.1376470588235294
323,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,1e-07,12,3,1,lbfgs,0.16
345,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,1e-07,14,5,1,lbfgs,0.15058823529411763
132,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,0.001,13,3,0,lbfgs,0.1376470588235294
82,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,0.01,13,3,0,lbfgs,0.1376470588235294
343,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,1e-07,14,3,1,lbfgs,0.1623529411764706
73,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,0.01,12,3,1,lbfgs,0.16
332,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,1e-07,13,3,0,lbfgs,0.1376470588235294
223,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,1e-05,12,3,1,lbfgs,0.16
195,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,0.0001,14,5,1,lbfgs,0.15058823529411763
173,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,0.0001,12,3,1,lbfgs,0.16
282,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,1e-06,13,3,0,lbfgs,0.1376470588235294
145,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,0.001,14,5,1,lbfgs,0.15058823529411763
382,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,1e-08,13,3,0,lbfgs,0.1376470588235294
182,MLPClassifier,0.16002629021833187,0.16646562123039807,0.011220577694978652,0.0001,13,3,0,lbfgs,0.1376470588235294
43,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,0.1,14,3,1,lbfgs,0.1623529411764706
443,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,1e-09,14,3,1,lbfgs,0.1623529411764706
423,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,1e-09,12,3,1,lbfgs,0.16
95,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,0.01,14,5,1,lbfgs,0.15058823529411763
373,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,1e-08,12,3,1,lbfgs,0.16
93,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,0.01,14,3,1,lbfgs,0.1623529411764706
23,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,0.1,12,3,1,lbfgs,0.16
245,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,1e-05,14,5,1,lbfgs,0.15058823529411763
393,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,1e-08,14,3,1,lbfgs,0.1623529411764706
243,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,1e-05,14,3,1,lbfgs,0.1623529411764706
445,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,1e-09,14,5,1,lbfgs,0.15058823529411763
